agno	rbd	nombre_establecimiento	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento	psu_lenguaje	psu_matematica	ive_media
2011	10520	LICEO  EL PRINCIPAL	PIRQUE	13	Municipal	RURAL	489297526	362	399	
2011	10526	LICEO POLIVALENTE SAN JOSE DE MAIPO	SAN JOSÉ DE MAIPO	13	Municipal	URBANO	233207725	384	393	75.909090909
2011	10540	COLEGIO RAFAEL EYZAGUIRRE	SAN JOSÉ DE MAIPO	13	Particular Subvencionado	RURAL	442641761	495	467	40.7185628742
2011	10542	CENTRO EDUCACIONAL BALDOMERO LILLO	SAN BERNARDO	13	Municipal	URBANO	874310667	402	397	83.92857142850001
2011	10543	LICEO POLIVALENTE A-127 FIDEL PINOCHET LE-BRUN	SAN BERNARDO	13	Municipal	URBANO	322738274	435	425	84.9192100538
2011	10544	LICEO ELVIRA BRADY MALDONADO-SN.BERNARDO	SAN BERNARDO	13	Municipal	URBANO	471124642	414	404	80.5300713557
2011	10545	LICEO IND. MIGUEL AYLWIN GAJARDO	SAN BERNARDO	13	Municipal	URBANO	595236111	395	422	82.48847926259999
2011	10551	LICEO POLIV. LUCILA GODOY ALCAYAGA	SAN BERNARDO	13	Municipal	URBANO	298953201	404	390	83.9552238805
2011	10569	LICEO NUEVO PORVENIR	SAN BERNARDO	13	Municipal	URBANO	318943645	349	353	
2011	10573	CENTRO EDUCACIONAL MATIAS COUSINO	EL BOSQUE	13	Municipal	URBANO	200407055	347	377	85.922330097
2011	10581	ESCUELA BASICA ANTUPILLAN	SAN BERNARDO	13	Municipal	URBANO	399009674	430	366	
2011	10586	ESCUELA ELEODORO YANEZ PONCE DE LEON	SAN BERNARDO	13	Municipal	RURAL	385138189	442	433	
2011	10592	LICEO CLARA SOLOVERA	SAN BERNARDO	13	Municipal	RURAL	437153468	375	379	78.7162162162
2011	10600	COLEGIO MONTESSORI	SAN BERNARDO	13	Particular Subvencionado	URBANO	532450714	513	518	52.466367713
2011	10604	COLEGIO VILLA SANTA MARIA	EL BOSQUE	13	Particular Subvencionado	URBANO	394114583	414	404	69.8630136986
2011	10606	COLEGIO GETSEMANI	SAN BERNARDO	13	Particular Subvencionado	URBANO	334757816	480	462	55.2795031055
2011	10607	COLEGIO PARTICULAR SANTA LUCIA	SAN BERNARDO	13	Particular Subvencionado	URBANO	602621522	411	408	80.7971014492
2011	10608	COLEGIO SUPERIOR DEL MAIPO	SAN BERNARDO	13	Particular Subvencionado	URBANO	1047411843	508	511	56.8654646324
2011	10610	COLEGIO SAN JOSE	SAN BERNARDO	13	Particular Subvencionado	URBANO	486154103	559	556	47.6821192052
2011	10611	COLEGIO AMERICAN ACADEMY	SAN BERNARDO	13	Particular Subvencionado	URBANO	771736133	588	601	32.9238329238
2011	10615	COLEGIO  INGLES ISAAC NEWTON	SAN BERNARDO	13	Particular Subvencionado	URBANO	233990256	577	556	48.2142857142
2011	10618	INSTITUTO SAN PABLO MISIONERO	SAN BERNARDO	13	Particular Subvencionado	URBANO	984944628	580	571	48.6143187066
2011	10626	COLEGIO JUAN BAUTISTA DURAN	EL BOSQUE	13	Particular Subvencionado	URBANO	286126991	444	418	70.0680272108
2011	10632	CENTRO EDUC. DENVER COLORADO SCHOOL	EL BOSQUE	13	Particular Subvencionado	URBANO	349627031	402	402	72.6057906458
2011	10638	LICEO 131	BUIN	13	Municipal	URBANO	2265191921	444	437	69.68529222860001
2011	10640	COLEGIO DE MAIPO	BUIN	13	Municipal	URBANO	346825225	384	370	83.448275862
2011	10641	LICEO ALTO JAHUEL	BUIN	13	Municipal	RURAL	545338847	365	357	76.52173913039999
2011	10642	LICEO POLIVALENTE LOS GUINDOS	BUIN	13	Municipal	RURAL	318746650	383	377	78.961038961
2011	10645	LICEO FRANCISCO JAVIER KRUGGER ALVARADO	BUIN	13	Municipal	RURAL	399883365	388	387	73.7864077669
2011	10658	LICEO POLIVALENTE MODERNO CARDENAL CARO	BUIN	13	Particular Subvencionado	URBANO	1949682069	480	474	60.4729729729
2011	10663	CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE	PAINE	13	Municipal	URBANO	739229013	401	385	81.690140845
2011	10666	ESCUELA DE HOSPITAL	PAINE	13	Municipal	URBANO	382551951	396	389	86.2222222222
2011	10667	LICEO  MARIA CARVAJAL FUENZALIDA	PAINE	13	Municipal	RURAL	471622817	359	368	80.8383233532
2011	10669	ESCUELA  BARBARA KAST RIST	PAINE	13	Municipal	RURAL	286186027	406	433	83.56164383559999
2011	10683	LICEO REINA PAOLA DE BELGICA	PAINE	13	Particular Subvencionado	RURAL	272176152	380	368	83.02752293570001
2011	10685	COLEGIO PART. MARIA ANA MOGAS	PAINE	13	Particular Subvencionado	RURAL	643218326	543	562	50.8571428571
2011	10686	LICEO MUNICIPAL POETISA GABRIELA MISTRAL	CALERA DE TANGO	13	Municipal	RURAL	710700727	378	374	76.9607843137
2011	10688	COLEGIO  LONQUEN	CALERA DE TANGO	13	Municipal	RURAL	377898417	358	326	
2011	10696	LICEO POLIVALENTE TALAGANTE	TALAGANTE	13	Municipal	URBANO	389889978	378	388	88.82978723399999
2011	10697	LICEO POLITECNICO DE TALAGANTE	TALAGANTE	13	Municipal	URBANO	779856788	429	425	69.29133858260001
2011	10710	COLEGIO ALCANTARA DE TALAGANTE	TALAGANTE	13	Particular Subvencionado	URBANO	404592387	565	546	37.0517928286
2011	10711	LICEO COMERCIAL TALAGANTE	TALAGANTE	13	Particular Subvencionado	URBANO	677650760	462	476	56.2940584088
2011	10713	COLEGIO NINO JESUS	TALAGANTE	13	Particular Subvencionado	URBANO	581804793	513	496	56.7099567099
2011	10715	INSTITUTO SUBTTE.LUIS CRUZ MARTINEZ	TALAGANTE	13	Particular Subvencionado	URBANO	168038944	446	453	63.5258358662
2011	10717	ESCUELA TECNICA SANTA MARIA MICAELA	TALAGANTE	13	Particular Subvencionado	URBANO	357672779	392	388	69.2599620493
2011	10721	ENGLISH COLLEGE	TALAGANTE	13	Particular Subvencionado	URBANO	961076468	481	473	59.7911227154
2011	10723	COLEGIO PARTICULAR INTEGRAL ARTURO PRAT	TALAGANTE	13	Particular Subvencionado	URBANO	229217458	585	577	34.5454545454
2011	10725	CENTRO EDUCACIONAL ISLA DE MAIPO	ISLA DE MAIPO	13	Municipal	URBANO	650653370	396	380	78.56450048489999
2011	10726	CENTRO DE EDUCACION GENERAL BASICA	ISLA DE MAIPO	13	Municipal	URBANO	782551898	503	503	67.96116504850001
2011	10727	LICEO REPUBLICA DE ITALIA	ISLA DE MAIPO	13	Municipal	RURAL	508908258	376	387	
2011	10734	CENTRO EDUC. PART. MARIA REINA INMACULADA	ISLA DE MAIPO	13	Particular Subvencionado	URBANO	740877623	444	447	62.2857142857
2011	10735	LICEO POLIV. LUIS HUMBERTO ACOSTA GAY	EL MONTE	13	Municipal	RURAL	232283493	372	403	86.9778869778
2011	10743	INSTITUTO SAN FRANCISCO	EL MONTE	13	Particular Subvencionado	URBANO	220360463	395	362	
2011	10746	LICEO MUNICIPALIZADO PENAFLOR	PEÑAFLOR	13	Municipal	URBANO	191060156	425	421	80.15665796339999
2011	10749	LICEO PAUL HARRIS	PADRE HURTADO	13	Municipal	RURAL	359702010	372	387	82
2011	10751	LICEO COMERCIAL REPUBLICA DE BRASIL	PEÑAFLOR	13	Municipal	URBANO	395807968	398	382	71.5877437325
2011	10757	COLEGIO ALBERTO HURTADO CRUCHAGA	PADRE HURTADO	13	Particular Subvencionado	URBANO	669059944	409	423	59.9137931034
2011	10772	COL.PART.INMAC.CONC. DE NTRA.SRA. DE LOURDES	PEÑAFLOR	13	Particular Subvencionado	URBANO	329450296	526	515	42.7672955974
2011	10773	COMPLEJO EDUC.PART. LUIS PASTEUR	PADRE HURTADO	13	Particular Subvencionado	RURAL	1093921361	456	404	64.1689373297
2011	10780	LICEO POLIV. HNOS. SOTOMAYOR BAEZA	MELIPILLA	13	Municipal	URBANO	659927902	423	424	80.8469682386
2011	10781	LICEO POLITECNICO MUNICIPAL MELIPILLA	MELIPILLA	13	Municipal	URBANO	716412167	394	390	78.8321167883
2011	10783	LICEO GABRIELA MISTRAL DE MELIPILLA	MELIPILLA	13	Municipal	URBANO	425049936	428	424	78.70036101079999
2011	10792	LICEO POLIV. EL BOLLENAR	MELIPILLA	13	Municipal	RURAL	396277385	426	425	83.4254143646
2011	10828	COLEGIO PARTICULAR ALONSO DE ERCILLA	MELIPILLA	13	Particular Subvencionado	URBANO	592221448	549	577	50.5917159763
2011	10830	COLEGIO POLITEC.NTRA.SRA.DE LA PRESENTAC	MELIPILLA	13	Particular Subvencionado	URBANO	727790612	427	416	69.42857142850001
2011	10831	COLEGIO PARTICULAR MELIPILLA	MELIPILLA	13	Particular Subvencionado	URBANO	890550652	556	535	52.7938342967
2011	10832	COLEGIO POLIVALENTE SAN AGUSTIN	MELIPILLA	13	Particular Subvencionado	URBANO	1906102733	463	451	61.1906124785
2011	10833	CENTRO EDUCACIONAL MENESIANO	MELIPILLA	13	Particular Subvencionado	RURAL	697261271	448	435	75.17985611509999
2011	10845	LICEO PRESIDENTE BALMACEDA	CURACAVÍ	13	Municipal	RURAL	604233506	407	404	76.9749518304
2011	10851	ESCUELA PARTICULAR INSTITUTO SN.LUIS	CURACAVÍ	13	Particular Subvencionado	URBANO	301627476	486	493	67.83625730990001
2011	10854	LICEO MUNICIPAL DE SAN PEDRO	SAN PEDRO	13	Municipal	RURAL	474647553	379	397	77.1626297577
2011	10873	LICEO MUNICIPAL SARA TRONCOSO TRONCOSO	ALHUÉ	13	Municipal	URBANO	563916296	434	424	60.3524229074
2011	10892	NORTH AMERICAN COLLEGE	ARICA	15	Particular Subvencionado	URBANO	2147134694	500	510	60.465116279
2011	10901	COL. SAINT MARGARETH ROSE GARDEN	IQUIQUE	1	Particular Subvencionado	URBANO	515690937	466	428	56.4814814814
2011	10906	COLEGIO FORD COLLEGE	ARICA	15	Particular Subvencionado	URBANO	410064559	548	563	49.1803278688
2011	10911	LICEO PABLO NERUDA	ARICA	15	Municipal	URBANO	630446720	400	389	87.27524204700001
2011	10915	COLEGIO CARDENAL ANTONIO SAMORE	ARICA	15	Particular Subvencionado	URBANO	1400660478	517	551	60.9649122807
2011	10917	"LICEO S.S JUAN PABLO SEGUNDO "	ALTO HOSPICIO	1	Municipal	URBANO	246429220	284	363	89.6373056994
2011	10962	COLEGIO JUAN PABLO II	CALAMA	2	Particular Subvencionado	URBANO	907495476	591	588	18.75
2011	10967	LICEO ELEUTERIO RAMIREZ MOLINA	CALAMA	2	Municipal	URBANO	472543045	405	399	69.58677685950001
2011	10968	LICEO MAYOR GRAL.(E) OSCAR BONILLA	ANTOFAGASTA	2	Municipal	URBANO	684682354	403	405	70.3153988868
2011	10970	LICEO JORGE ALESSANDRI RODRIGUEZ	CALAMA	2	Municipal	URBANO	908453135	431	439	58.5072738772
2011	11034	LICEO JORGE ALESSANDRI RODRIGUEZ	TIERRA AMARILLA	3	Particular Subvencionado	URBANO	651732603	394	404	83.3870967741
2011	11038	LICEO GENERAL RAMON FREIRE	FREIRINA	3	Municipal	URBANO	284587171	396	432	78.8161993769
2011	11103	COLEGIO LOS CARRERA	COQUIMBO	4	Particular Subvencionado	URBANO	439043122	539	566	55.5160142348
2011	11105	COLEGIO PARTICULAR MIGUEL DE CERVANTES	COQUIMBO	4	Particular Subvencionado	URBANO	841656278	453	431	55.8139534883
2011	11106	COLEGIO PARTICULAR SANTA MARIA	OVALLE	4	Particular Subvencionado	URBANO	928586775	535	551	54.75
2011	11107	COLEGIO PART.SANTA TERESA DE JESUS	OVALLE	4	Particular Subvencionado	URBANO	610761012	437	453	70.5882352941
2011	11110	LICEO JORGE IRIBARREN CHARLIN DE HURTADO	RÍO HURTADO	4	Municipal	RURAL	143313960	372	411	92.04545454540001
2011	11111	LICEO ALBERTO GALLARDO LORCA	PUNITAQUI	4	Municipal	URBANO	309776487	367	372	89.8263027295
2011	11130	COLEGIO SAN IGNACIO DE LOYOLA	ILLAPEL	4	Particular Subvencionado	URBANO	408095684	468	462	60.3305785123
2011	11133	COLEGIO PARTICULAR SAN GABRIEL	COQUIMBO	4	Particular Subvencionado	URBANO	149576442	427	410	71
2011	11139	LICEO FERNANDO BINVIGNAT MARIN	COQUIMBO	4	Municipal	URBANO	621328147	428	394	78.8387096774
2011	11144	ESCUELA DIEGO DE ALMEYDA	COQUIMBO	4	Particular Subvencionado	URBANO	1096113449	448	464	65.9176029962
2011	11145	COLEGIO PARTICULAR CALASANZ	COQUIMBO	4	Particular Subvencionado	URBANO	428136178	504	522	52.2012578616
2011	11148	ESCUELA BASICA LA PUNTILLA NORTE	ILLAPEL	4	Particular Subvencionado	URBANO	33358002	457	415	
2011	11155	LICEO JORGE ALESSANDRI RODRIGUEZ	LA SERENA	4	Municipal	URBANO	559812807	420	427	76.5151515151
2011	11157	COLEGIO LIBERTADOR SIMON BOLIVAR	LA SERENA	4	Particular Subvencionado	URBANO	145821586	509	518	42.1052631578
2011	11177	COLEGIO PARROQUIAL SAN NICOLAS	HIJUELAS	5	Particular Subvencionado	URBANO	670966835	437	455	81.07142857140001
2011	11209	COLEGIO GALILEO GALILEI	VILLA ALEMANA	5	Particular Subvencionado	URBANO	293630133	519	514	54.945054945
2011	11214	COL.ALONSO DE ERCILLA PRAT	SAN FELIPE	5	Particular Subvencionado	URBANO	420350814	494	511	50.8599508599
2011	11217	COLEGIO SAINT THOMAS	VALPARAÍSO	5	Particular Subvencionado	URBANO	270317135	470	448	73.9495798319
2011	11240	ESCUELA SAN GABRIEL DE LA RIVERA	LA CALERA	5	Particular Subvencionado	URBANO	440056104	518	534	50.7352941176
2011	11241	JOSEPH LISTER SCHOOL	LIMACHE	5	Particular Subvencionado	URBANO	263412651	384	384	67.6767676767
2011	11256	COLEGIO PARTICULAR SUBV.DON BOSCO	RANCAGUA	6	Particular Subvencionado	URBANO	447926116	509	505	47.6331360946
2011	11265	COLEGIO ENA BELLEMANS MONTTI	RANCAGUA	6	Particular Subvencionado	URBANO	1161453346	424	428	65.51155115509999
2011	11286	LICEO HERIBERTO SOTO SOTO	SAN FERNANDO	6	Municipal	URBANO	392665631	415	408	75
2011	11287	LICEO BERTA ZAMORANO LIZANA	COLTAUCO	6	Municipal	URBANO	464943995	406	414	77.47603833860001
2011	11400	LICEO TRAPAQUEANTE	TIRÚA	8	Municipal	URBANO	336940015	432	457	95.4225352112
2011	11410	LICEO FRAY JUAN MATUD	QUILACO	8	Municipal	RURAL	102651924	335	416	95.7894736842
2011	11430	COLEGIO TERESIANO PADRE ENRIQUE	NACIMIENTO	8	Particular Subvencionado	URBANO	912897244	540	571	39.6284829721
2011	11465	COLEGIO LATINOAMERICANO	TEMUCO	9	Particular Subvencionado	URBANO	125284770	469	388	
2011	11498	COMPLEJO EDUCACIONAL PRINCIPE DE GALES	NUEVA IMPERIAL	9	Particular Subvencionado	URBANO	1183479310	411	408	90.45751633979999
2011	11527	LICEO POLITECNICO METODISTA LA GRANJA	NUEVA IMPERIAL	9	Particular Subvencionado	RURAL	330074443	375	385	91.0313901345
2011	11591	LICEO RURAL LLIFEN	FUTRONO	14	Municipal	RURAL	271196648	388	442	94.84536082469999
2011	11608	LICEO TECNICO PROFESIONAL JUAN PABLO II	COYHAIQUE	11	Particular Subvencionado	URBANO	1536950653	436	445	72.439949431
2011	11678	LICEO ADVENTISTA	PUNTA ARENAS	12	Particular Subvencionado	URBANO	466410233	484	495	31.067961165
2011	11680	COLEGIO CHARLES DARWIN	PUNTA ARENAS	12	Particular Subvencionado	URBANO	451244370	578	609	21.7948717948
2011	11704	ESCUELA PUERTA DE LA CORDILLERA	PINTO	8	Municipal	URBANO	443324352	349	334	
2011	11706	LICEO PARTICULAR LOS ANDES	SAN PEDRO DE LA PAZ	8	Particular Subvencionado	URBANO	520998717	450	445	89.2857142857
2011	11709	COLEGIO ALERCE	CONCEPCIÓN	8	Particular Subvencionado	URBANO	296738093	413	423	80.51948051940001
2011	11715	COLEGIO PARTICULAR ALBERTO BLEST GANA	SAN PEDRO DE LA PAZ	8	Particular Subvencionado	URBANO	424890080	388	396	
2011	11716	COLEGIO RUISENOR	LOS ÁNGELES	8	Particular Subvencionado	URBANO	483101055	365	347	83.62068965509999
2011	11767	COLEGIO LORD COCHRANE	SANTIAGO	13	Particular Subvencionado	URBANO	62503149	394	433	76.0273972602
2011	11793	ESC BASICA PARTICULAR SAN VALENTIN	LA FLORIDA	13	Particular Subvencionado	URBANO	294604289	442	449	76.7441860465
2011	11805	COLEGIO POLIVALENTE INGLES	LA PINTANA	13	Particular Subvencionado	URBANO	370465316	443	411	79.1366906474
2011	11818	COMPLEJO EDUC.PARTICULAR DE LAS ACACIAS	EL BOSQUE	13	Particular Subvencionado	URBANO	965773955	386	383	84.17721518979999
2011	11831	LICEO INDUSTRIAL BENJAMIN FRANKLIN	QUINTA NORMAL	13	Municipal	URBANO	971725787	425	425	80.0632911392
2011	11843	MASTER COLLEGE	SAN BERNARDO	13	Particular Subvencionado	URBANO	273533846	485	482	54.9180327868
2011	11851	COLEGIO JOSE MANUEL BALMACEDA	PEÑAFLOR	13	Particular Subvencionado	URBANO	535626906	496	476	55.0691244239
2011	11855	COLEGIO ALVARO COVARRUBIAS ARLEGUI	INDEPENDENCIA	13	Particular Subvencionado	URBANO	133541178	469	490	55.6451612903
2011	11867	COLEGIO UNIVERSAL SAN FRANCISCO	TALAGANTE	13	Particular Subvencionado	URBANO	255280632	494	422	65.8333333333
2011	11869	CENTRO EDUC. PARTICULAR SAN LUIS	SAN MIGUEL	13	Particular Subvencionado	URBANO	491534071	399	426	79.3742757821
2011	11883	LICEO MUNICIPAL POLIV. MARIA PINTO	MARÍA PINTO	13	Municipal	URBANO	387165809	380	380	78.3482142857
2011	11885	COLEGIO POLITEC. AVENIDA INDEPENDENCIA	INDEPENDENCIA	13	Particular Subvencionado	URBANO	97958148	398	390	72.8205128205
2011	11893	LICEO PARTICULAR INSUME	ÑUÑOA	13	Particular Subvencionado	URBANO	173645433	467	425	73.50746268650001
2011	11898	LICEO MANUEL BULNES DE LA FLORIDA	LA FLORIDA	13	Particular Subvencionado	URBANO	72528384	483	478	77.9310344827
2011	11918	FROILAN YAÑEZ DE LA BARRA	LA CISTERNA	13	Particular Subvencionado	URBANO	201998737	492	480	63.768115942
2011	11923	INSTITUTO COMERCIAL SAN PABLO	PUDAHUEL	13	Particular Subvencionado	URBANO	588075725	398	395	81.94444444440001
2011	11931	CENTRO EDUC.PART.ORDEN DE SAN JORGE	SAN BERNARDO	13	Particular Subvencionado	URBANO	446956082	428	409	75.36945812800001
2011	11936	COLEGIO JACQUES COUSTEAU	MAIPÚ	13	Particular Subvencionado	URBANO	622125730	454	446	55.3435114503
2011	11947	COLEGIO SHIRAYURI	LA FLORIDA	13	Particular Subvencionado	URBANO	439161867	518	535	45.4780361757
2011	11952	ESCUELA BELEN O¦HIGGINS	LA FLORIDA	13	Particular Subvencionado	URBANO	286059355	416	410	
2011	11965	CENTRO EDUCACIONAL SAN LORENZO	RECOLETA	13	Particular Subvencionado	URBANO	738177085	483	493	65.7608695652
2011	11977	SAINT CHRISTIAN COLLEGE	LA GRANJA	13	Particular Subvencionado	URBANO	725803528	501	501	53.9603960396
2011	11994	LICEO POLIVALENTE BAHIA DARWIN	LA GRANJA	13	Particular Subvencionado	URBANO	355410325	415	408	76.1061946902
2011	12001	COLEGIO PARTICULAR EVANGELICO BETANIA	CHILLÁN	8	Particular Subvencionado	URBANO	706640463	408	414	76.5625
2011	12004	LICEO POLITECNICO CURANILAHUE	CURANILAHUE	8	Particular Subvencionado	URBANO	570745177	391	395	83.5742444152
2011	12005	COLEGIO DON ORIONE	LOS ÁNGELES	8	Particular Subvencionado	URBANO	888566348	410	415	72.7449078564
2011	12006	LICEO AGRICOLA SAN CARLOS	SAN CARLOS	8	Municipal	RURAL	156227575	405	423	92.04545454540001
2011	12027	COLEGIO EL ARBOL DE LA VIDA	SAN CARLOS	8	Particular Subvencionado	URBANO	740325197	428	399	88.77192982450001
2011	12032	COLEGIO CHOLGUAN	YUNGAY	8	Particular Subvencionado	RURAL	434630915	594	624	43.0656934306
2011	12033	LICEO INDUSTRIAL METODISTA DE CORONEL	CORONEL	8	Particular Subvencionado	URBANO	868083889	424	445	76.7463235294
2011	12037	LICEO POLIVALENTE HERMANAS MAESTRAS DE LA SAN	LAJA	8	Particular Subvencionado	URBANO	440908880	458	469	76.8421052631
2011	12046	COLEGIO LORENZO MONDANELLI	COIHUECO	8	Particular Subvencionado	URBANO	402971892	516	547	50.78125
2011	12059	ESCUELA GRANJA LOS MAYOS DE ALTO BIO-BIO	SANTA BÁRBARA	8	Particular Subvencionado	RURAL	340505047	333	349	93.02325581389999
2011	12062	LICEO MAURICIO HOCHSCHILD	SAN PEDRO DE LA PAZ	8	Particular Subvencionado	URBANO	757456441	483	500	66.0919540229
2011	12077	COLEGIO SAN MIGUEL DE LOS ANDES	PUENTE ALTO	13	Particular Subvencionado	URBANO	588713229	514	530	54.609929078
2011	12085	COLEGIO CRISTIANO EMMANUEL	LA FLORIDA	13	Particular Subvencionado	URBANO	302457413	613	626	52.5925925925
2011	12111	COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA	SAN BERNARDO	13	Particular Subvencionado	URBANO	447828063	424	446	73.9520958083
2011	12115	CENTRO EDUCACIONAL FEDERICO GARCIA LORCA	RENCA	13	Particular Subvencionado	URBANO	644106162	438	381	85.0220264317
2011	12117	COMPLEJO EDUCACIONAL J. MIGUEL CARRERA	QUILICURA	13	Municipal	URBANO	405551725	377	398	82.0069204152
2011	12151	COLEGIO HISPANO AMERICANO	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	833719554	452	463	59.4013096351
2011	12177	COLEGIO ANDRES BELLO	CABILDO	5	Particular Subvencionado	URBANO	220869868	575	562	40.6474820143
2011	12185	ESCUELA PARTICULAR HELVECIA	VALDIVIA	14	Particular Subvencionado	URBANO	417960237	438	377	89.7435897435
2011	12192	INSTITUTO DEL MAR CAPITAN WILLIAMS	CHONCHI	10	Particular Subvencionado	URBANO	1852754381	430	418	82.0100502512
2011	12217	CENTRO POLITECNICO PARTICULAR DE NUNOA	ÑUÑOA	13	Particular Subvencionado	URBANO	1183890404	434	437	67.99051570829999
2011	12225	CENTRO EDUCACIONAL SAN ESTEBAN MARTIR	LO BARNECHEA	13	Particular Subvencionado	URBANO	605279305	419	408	53.8793103448
2011	12234	LICEO POLITECNICO DIEGO PORTALES	LA FLORIDA	13	Particular Subvencionado	URBANO	45193343	459	383	69.6202531645
2011	12242	COLEGIO PUDAHUEL	PUDAHUEL	13	Particular Subvencionado	URBANO	425987381	407	414	80.3607214428
2011	12260	LICEO PART.OB.AUGUSTO SALINAS FUENZALIDA	SANTIAGO	13	Particular Subvencionado	URBANO	213226214	488	459	64.75
2011	12295	COLEGIO SAN IGNACIO DE LA SSALLE	QUILLOTA	5	Particular Subvencionado	URBANO	305497077	587	588	40.5405405405
2011	12301	COLEGIO ESPAÑOL DE VIÑA DEL MAR	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	166439541	494	494	43.8775510204
2011	12305	COLEGIO ALEXANDER FLEMING	VILLA ALEMANA	5	Particular Subvencionado	URBANO	284598941	501	503	58.4905660377
2011	12309	COLEGIO PIRAMIDE	SAN FELIPE	5	Particular Subvencionado	URBANO	288964362	468	456	42.6470588235
2011	12311	CTRO ESTUDIOS CAPACITACION PARA SORDOS	VALPARAÍSO	5	Particular Subvencionado	URBANO	89076009	261	316	75
2011	12332	LICEO POLITECNICO DE CON CON	CONCÓN	5	Municipal	URBANO	262493044	402	410	77.1764705882
2011	12336	LICEO TECNICO PROFESIONAL DE MINERIA	CABILDO	5	Municipal	URBANO	276785932	409	431	70.66666666659999
2011	12368	LICEO POLITECNICO SANTA CRUZ	CUNCO	9	Particular Subvencionado	URBANO	786305400	462	442	89.0909090909
2011	12504	COLEGIO LITTLE COLLEGE	IQUIQUE	1	Particular Subvencionado	URBANO	533366347	419	428	57.4074074074
2011	12509	LICEO PDTE. ANIBAL PINTO GARMENDIA.	IQUIQUE	1	Particular Subvencionado	URBANO	468265813	500	521	39.3700787401
2011	12515	COLEGIO NUSTA KORI	IQUIQUE	1	Particular Subvencionado	URBANO	376356810	455	457	53.3742331288
2011	12518	COLEGIO DIOCESANO OBISPO LABBE	IQUIQUE	1	Particular Subvencionado	URBANO	969104405	487	505	50.2564102564
2011	12534	LICEO COLEGIO METODISTA ROBERT JOHNSON	ALTO HOSPICIO	1	Particular Subvencionado	URBANO	1683124217	418	418	77.9973649538
2011	12547	COLEGIO SAUCACHE	ARICA	15	Particular Subvencionado	URBANO	1471807579	473	489	70.37701974860001
2011	12551	LIC.PADRE ALBERTO HURTADO CRUCHAGA	PICA	1	Municipal	URBANO	215181728	430	415	86.3905325443
2011	12566	COLEGIO METODISTA WILLIAM TAYLOR	ALTO HOSPICIO	1	Particular Subvencionado	URBANO	1560700624	379	389	84.1269841269
2011	12573	COLEGIO MARIA REINA	IQUIQUE	1	Particular Subvencionado	URBANO	325865261	481	499	50.2145922746
2011	12579	ESCUELA LATINOAMERICANA	IQUIQUE	1	Particular Subvencionado	URBANO	256390074	418	410	
2011	12587	COLEGIO ARICA COLLEGE	ARICA	15	Particular Subvencionado	URBANO	755544520	521	543	46.8354430379
2011	12588	COLEGIO REINA DEL DESIERTO	ALTO HOSPICIO	1	Particular Subvencionado	URBANO	281508890	378	406	
2011	12590	COLEGIO HISPANO ITALIANA	IQUIQUE	1	Particular Subvencionado	URBANO	443445878	443	436	45.6140350877
2011	12591	LICEO SAMCA ARUMANTI	IQUIQUE	1	Particular Subvencionado	URBANO	855331632	519	552	52.3316062176
2011	12594	COLEGIO ANTAMARA	IQUIQUE	1	Particular Subvencionado	URBANO	417709492	464	490	39.0909090909
2011	12602	ESC. BASICA Y PARV. KRONOS SCHOOL	ALTO HOSPICIO	1	Particular Subvencionado	URBANO	904490147	450	429	88.2608695652
2011	12603	LICEO LOS CONDORES	ALTO HOSPICIO	1	Particular Subvencionado	URBANO	1491425959	429	417	77.6173285198
2011	12604	ESCUELA BASICA CORONA SCHOOL	IQUIQUE	1	Particular Subvencionado	URBANO	651706134	474	464	48.5106382978
2011	12610	LICEO INSTITUTO COMERCIAL DE ARICA	ARICA	15	Municipal	URBANO	672256057	406	414	85.17482517480001
2011	12630	COLEGIO LEONARDO DA VINCI	ARICA	15	Particular Subvencionado	URBANO	1118242815	372	406	83.8383838383
2011	12631	COLEGIO INGLES	IQUIQUE	1	Particular Subvencionado	URBANO	1257657006	467	458	47.3381294964
2011	12649	LICEO SUPERIOR DIEGO PORTALES	ALTO HOSPICIO	1	Particular Subvencionado	URBANO	859786039	414	461	81.1764705882
